file,date,time,location,zip code,subspecies,health,pollen_carrying,caste
030_671.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_842.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_856.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_329.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_467.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_473.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_498.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_499.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_472.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_466.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_328.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_857.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_843.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_670.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_664.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_880.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_658.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_704.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_710.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_738.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_506.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_512.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_538.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_504.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_510.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_706.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_712.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_882.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_672.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_666.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_855.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_841.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_699.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_869.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_458.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_470.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_464.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_465.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_471.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_459.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_868.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_698.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_840.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_854.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_667.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_673.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_883.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_713.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_707.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_511.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_505.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_539.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_520.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_534.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_508.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_722.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_736.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_656.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_642.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_695.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_859.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_681.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_871.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_865.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_454.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_440.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_468.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_497.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_483.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_482.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_496.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_469.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_441.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_455.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_864.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_870.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_680.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_858.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_694.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_643.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_657.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_737.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_723.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_509.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_535.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_521.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_537.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_523.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_735.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_721.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_709.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_641.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_655.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_669.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_682.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_696.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_866.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_872.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_494.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_495.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_873.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_867.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_697.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_683.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_668.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_654.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_640.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_708.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_720.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_734.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_522.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_536.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_532.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_526.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_718.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_730.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_724.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_678.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_644.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_863.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_877.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_687.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_693.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_692.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_686.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_876.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_862.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_645.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_679.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_725.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_731.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_719.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_727.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_733.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_653.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_647.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_874.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_860.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_848.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_690.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_684.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_685.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_691.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_849.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_861.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_875.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_646.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_652.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_732.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_726.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_741.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_755.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_769.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_782.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_796.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_812.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_806.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_807.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_813.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_797.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_783.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_768.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_754.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_740.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_756.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_742.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_795.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_781.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_839.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_805.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_811.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_810.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_804.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_838.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_780.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_794.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_757.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_790.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_784.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_800.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_814.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_828.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_829.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
030_815.png,8/17/18,17:50,"Alvin, TX, USA",77511,Italian honey bee,ant problems,FALSE,worker
011_027.png,8/19/18,18:30,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,FALSE,worker
011_018.png,8/19/18,18:30,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,FALSE,worker
011_030.png,8/19/18,18:30,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,FALSE,worker
011_024.png,8/19/18,18:30,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,FALSE,worker
011_025.png,8/19/18,18:30,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,FALSE,worker
011_019.png,8/19/18,18:30,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,FALSE,worker
011_009.png,8/19/18,18:30,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,FALSE,worker
011_020.png,8/19/18,18:30,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,FALSE,worker
011_022.png,8/19/18,18:30,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,FALSE,worker
011_023.png,8/19/18,18:30,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,FALSE,worker
011_028.png,8/19/18,18:30,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,FALSE,worker
011_029.png,8/19/18,18:30,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,FALSE,worker
005_448.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_312.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_460.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_306.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_138.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_110.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_104.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_058.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_064.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_070.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_299.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_528.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_266.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_500.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_514.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_272.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_515.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_273.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_501.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_529.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_298.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_071.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_065.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_059.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_105.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_111.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_139.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_461.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_307.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_313.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_475.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_449.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_488.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_339.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_305.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_463.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_477.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_311.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_107.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_113.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_098.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_073.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_067.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_259.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_271.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_517.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_503.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_265.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_502.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_264.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_270.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_516.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_258.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_066.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_072.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_099.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_112.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_106.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_476.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_310.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_304.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_462.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_338.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_489.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_499.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_466.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_300.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_314.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_472.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_328.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_102.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
005_116.png,7/7/18,12:56,"Saratoga, CA, USA",95070,Italian honey bee,healthy,FALSE,worker
